,id,text,created_at,elden ring,retweet_count,reply_count,like_count,quote_count,polarity
10332,1601148891160014848,If this kid doesn t become an integrel part of the Elden Ring lore and mythos then I refuse to play any further expansions ,2022-12-09T09:36:58.000Z,1.0,0,0,0,0,0.0
10351,1601148438531702787,Sekiro and Elden Ring winning game of the year feels so good  First it shows how far Miyazaki and Fromsoft have come   and how unparalleled they are in creating souls games and taking the formula to new great heights  Congratulations    ,2022-12-09T09:35:10.000Z,1.0,0,0,2,0,0.298051948051948
10358,1601148263327227904,Aint no way elden ring just won goty,2022-12-09T09:34:28.000Z,1.0,0,0,0,0,0.0
10364,1601148220599574528,Russia s Ambassador  the US imposes its weapons and services on the Iraqis   Follow RT Fav     Bill Clinton   Elden Ring   GOTY         Hades   God of War   Game of the Year  ,2022-12-09T09:34:18.000Z,1.0,0,0,0,0,-0.4
10366,1601148192224989184,Elden Ring be like,2022-12-09T09:34:11.000Z,1.0,1,1,5,0,0.0
10370,1601148087841738754,WHY ELDEN RING      ,2022-12-09T09:33:46.000Z,1.0,0,0,0,0,0.0
10386,1601147591525220352,Geoff killed it with this year  Didnt enjoy it much last year but such a great variety of reveals and pacing  Also Elden Ring win feels good ,2022-12-09T09:31:48.000Z,1.0,0,0,1,0,0.35714285714285715
10390,1601147505588125696,ELDEN RING GAME OF THE YEAR ,2022-12-09T09:31:27.000Z,1.0,3,0,3,0,-0.4
10392,1601147489440391168,Now someone make a weird comic about Bill clinton appearing after defeating  the elden beast  and revealing himself to bd the final boss of elden ring,2022-12-09T09:31:24.000Z,1.0,0,0,4,0,-0.08333333333333333
10395,1601147481357971458,Felicidades Elden Ring GOTY,2022-12-09T09:31:22.000Z,1.0,0,0,2,0,0.0
10405,1601147253623619584,The reason Elden Ring is so superb and unique is simply it s pure beauty  the breathtaking design and imagination of it s creatures and workds  I ve never quite seen anything like it  So it definitely deserved it s honour of Game Of The Year ,2022-12-09T09:30:27.000Z,1.0,0,0,2,0,0.3648809523809524
10411,1601147204961333249,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill Clinton,2022-12-09T09:30:16.000Z,1.0,0,0,0,0,-0.4
10416,1601147138154430464,Man  Genshin Impact  Sonic  Bill Clinton and Elden RingWhat a day for gaming,2022-12-09T09:30:00.000Z,1.0,7,2,125,0,0.0
10426,1601146934965714945,Representative presents UN plan to safeguard religious sites to al Sistani  official readouts   Follow RT Fav     Bill Clinton   Elden Ring   GOTY         Hades   God of Wa   ,2022-12-09T09:29:11.000Z,1.0,0,0,0,0,0.0
10428,1601146932562628614,ELDEN RING GOT TITLED GAME OF THE YEAR LETSS GOOOOOOOOOOOOOOOOOO,2022-12-09T09:29:11.000Z,1.0,0,0,0,0,-0.4
10466,1601146040169934848,TGA    Elden Ring  Nabs Game Of The Year   amp  Full Winners List,2022-12-09T09:25:38.000Z,1.0,0,0,0,0,-0.025000000000000022
10481,1601145644583886853,Plasschaert arrives in Najaf to meet Ali al Sistani   Follow RT Fav     Bill Clinton   Elden Ring   GOTY         Hades   God of War   Game of the Year  ,2022-12-09T09:24:04.000Z,1.0,0,0,0,0,-0.4
10483,1601145621364473856,Elden Ring won GOTY,2022-12-09T09:23:58.000Z,1.0,0,0,0,0,0.0
10488,1601145523406532609,ELDEN RING GOTYYYYY,2022-12-09T09:23:35.000Z,1.0,0,0,4,0,0.0
10498,1601145378140983296,Elden Ring won Game of The Year over God of War Ragnarok   ,2022-12-09T09:23:00.000Z,1.0,0,0,0,0,-0.4
10531,1601144562806050816,Super glad won Game of the year at   I love that game so much Highlights 1  Elden Ring Win2  Al Pacino   Christopher Judge best performer   Bill Clintons unprecedented nomination  If this makes no sense to you thats ok Older me will like it ,2022-12-09T09:19:46.000Z,1.0,0,1,0,0,0.29999999999999993
10543,1601144326183976960,I m partial but this is my favorite incarnation of Elden Ring Elden Ring One Shot  O Ye of Little Faith via,2022-12-09T09:18:49.000Z,2.0,2,1,46,0,0.07083333333333335
10547,1601144267069886464,Elden Ring vencendo God of War  Ragnarok no GOTY de foi a vingana por God of War ter vencido o Red Dead Redemption no GOTY de  ,2022-12-09T09:18:35.000Z,1.0,0,0,0,0,-0.1
10566,1601143791771013121,this year Best add   Genius Kojima Best games   Scandinavian Kratos  Anything Nintendo makes  The goat with Elden RingMicrosoft   We don t show any game but please buy our subscription,2022-12-09T09:16:42.000Z,1.0,0,0,1,0,0.5333333333333333
10573,1601143579082358784,FromSoft s Elden Ring is GOAT,2022-12-09T09:15:51.000Z,1.0,0,0,0,0,0.0
10584,1601143258327158784,Elden ring GOTY  So pleased ,2022-12-09T09:14:35.000Z,1.0,0,1,1,0,0.5
10588,1601143146217250816,Elden Ring foi eleito o GOTY de   superando nomes como GOW  Ragnarok  Horizon Forbidden West  Stray  A Plague Tale  Requiem e Xenoblade Chronicles  ,2022-12-09T09:14:08.000Z,1.0,0,0,0,0,0.0
10590,1601143099337613313,Russia Frees U S  Basketball Star Brittney Griner in Prisoner Swap   Follow RT Fav     Bill Clinton   Elden Ring   GOTY         Hades   God of War   Game of the Year  ,2022-12-09T09:13:57.000Z,1.0,0,0,0,0,-0.4
10595,1601143059168698369,I think we all saw this a mile off  Ragnarok was incredible from beginning to end but Elden Ring was something truly special  almost feeling like a new chapter for AAA open world games  Congratulations FromSoft ,2022-12-09T09:13:47.000Z,1.0,0,0,0,0,0.34837662337662334
10617,1601142738249953283,God of war should of won game of the year  Not elden ring ,2022-12-09T09:12:31.000Z,1.0,1,1,1,0,-0.4
10618,1601142724912037888,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill Clinton,2022-12-09T09:12:28.000Z,1.0,0,0,0,0,-0.4
10621,1601142689374048257,That was the best yet  Wasnt my pick but no denying Elden Ring was deserving   Still think Xeno was robbed of best score   I know hes become a meme already  but I wanna smack that Bill Clinton kid for ruining the winning devs moments,2022-12-09T09:12:19.000Z,1.0,0,0,4,0,0.775
10622,1601142689197887488,Elden Ring too stronk  congrats to from software and their long lost son ,2022-12-09T09:12:19.000Z,1.0,0,0,3,0,-0.05
10624,1601142640204197888,People are actually mad about  Let s be real we all knew Elden Ring  and God of War  would win everything they re nominated for  and you can t say they don t deserve it ,2022-12-09T09:12:07.000Z,1.0,0,0,0,0,0.12500000000000003
10646,1601142304462757888,Only   of Elden Ring players on Steam have completed all of its achievements    of players have achieved the bad ending  Approximately   of players that have purchased the game have never even made it to Roundtable Hold    of players have never beaten,2022-12-09T09:10:47.000Z,1.0,0,0,0,0,-0.375
10655,1601142087009067008,Huge congrats to Elden Ring for GOTY   It is my personal GOTY  It is a special game  Even people that weren t Soulsborne players jumped in and gave it a chance  Truly once in a generation  I know I ll be going back to for years to come ,2022-12-09T09:09:55.000Z,1.0,0,1,12,0,0.07142857142857144
10657,1601142076514541571,ELDEN RING won the Game of the Year award at the ceremony,2022-12-09T09:09:53.000Z,1.0,0,0,1,0,-0.4
10666,1601141949058408449,ELDEN RING Wins Best Direction Award at Awards,2022-12-09T09:09:23.000Z,1.0,0,0,0,0,0.65
10675,1601141802538508291,Russia Dismisses Data Showing World s th Highest HIV Infection Rate   Follow RT Fav     Bill Clinton   Elden Ring   GOTY         Hades   God of War   Game of the Year  ,2022-12-09T09:08:48.000Z,1.0,0,0,0,0,-0.4
10686,1601141669151539200,Lets be realIf Elden Ring didn t win game of the year  it would have been a joke ,2022-12-09T09:08:16.000Z,1.0,0,0,0,0,0.2
10697,1601141434371170304,Watching the right now at am from Europe  I heard it was a good night for Elden Ring and GOW Ragnarok,2022-12-09T09:07:20.000Z,1.0,0,0,0,0,0.4928571428571428
10719,1601141010872299520,This demo is CRAZY   It is already my pick for GOTY   Im glad they delayed it  because It would have been lost in the shuffle of Elden Ring and GOW Next year will be back to the king of RPGs  Put that on Bob ,2022-12-09T09:05:39.000Z,1.0,0,0,0,0,-0.024999999999999994
10721,1601141000088719360,Trending Tonight  Should Brittney Griner Be Free  Elden Ring Wins Game O    via,2022-12-09T09:05:36.000Z,1.0,0,0,1,0,0.09999999999999998
10767,1601140030830845952,The Elden Ring wins Best Art Direction at the Awards ,2022-12-09T09:01:45.000Z,1.0,1,0,0,0,0.65
10772,1601139962505613312,But Elden Ring dominated Tik Tok  Twitter  YouTube  Twitch  etc  for like  6 months and player base skyrocketed to people who dont even play those type of RPG games  But it definitely deserved it  Ragnarok is sort of just a reskin of GOW 2018 ,2022-12-09T09:01:29.000Z,1.0,0,0,0,0,-0.4
10773,1601139960383356929,Ive played beaten both games  GOW has recency bias on me but I have to be honest  Elden Ring was the biggest most adventurous game Ive ever played Ive NEVER played Bloodborne or any Soul games like Elden Ring  and loved the God of War reboots ,2022-12-09T09:01:28.000Z,2.0,0,1,0,0,0.38
10785,1601139723501993984,The game awards happened last night I think but congratulations elden ring for winning goty it deserved it also how was the voice of kratos Christopher Judge somehow look more dripped out than like how,2022-12-09T09:00:32.000Z,1.0,0,0,0,0,0.15
10797,1601139579733807105,Congratulations to FromSoftware and Elden Ring on winning Game of the Year at,2022-12-09T08:59:58.000Z,1.0,1,0,2,0,0.04999999999999999
10802,1601139438070820865,Elden Ring has won Game of the Year at the Game Awards ,2022-12-09T08:59:24.000Z,1.0,0,0,0,0,-0.4
10803,1601139432455036929,Rest of the Elden Ring devs letting lil bro talking bout Bill Clinton,2022-12-09T08:59:23.000Z,1.0,0,0,0,0,0.0
10804,1601139429187325952,I want to nominate this award to my reformed orthodox rabbi Bill Clinton Some kid literally just said that after Miyazaki gave an emotional speech while accepting GOTY for Elden Ring lmao,2022-12-09T08:59:22.000Z,1.0,0,0,0,0,0.13333333333333333
10805,1601139427317022720,A kid showed up on stage after Elden Ring s Game of the Year speech to talk about Bill Clinton,2022-12-09T08:59:21.000Z,1.0,0,0,0,0,-0.4
10815,1601139240662097922,I told yall ninjas  I told yall ninjas Elden Ring is a generational game  An index of what perfection looks like  It was really unfair to any game released this year,2022-12-09T08:58:37.000Z,1.0,0,1,0,0,-0.43333333333333335
10816,1601139224199430145,Congrats to for Elden Ring s GOTY win at  ,2022-12-09T08:58:33.000Z,1.0,0,0,0,0,0.8
10817,1601139217446604800,Still feel immersed in The Game Awards and want more  Check out the winners of The Copycat Awards and see why Elden Ring is the Best Multiplayer and Splatoon is the Best Sports Game  lol,2022-12-09T08:58:31.000Z,1.0,2,0,2,0,0.4166666666666667
10819,1601139190175272960,Glad elden ring won it was one of the best games I have played in awhile but fuck genshin for bribing there fan base I like the game but it has so many problems that haven t even been addressed I swear if it s in the game awards next year I am gonna be pissed,2022-12-09T08:58:25.000Z,1.0,0,0,1,0,0.0
10834,1601138784841523200,RISE TARNISHED  ELDEN RING WON GOTY ,2022-12-09T08:56:48.000Z,1.0,0,0,2,0,0.0
10858,1601138360361578497,Congratulations to Elden Rings for winning Game Of The Year and beating God Of War Ragnarok,2022-12-09T08:55:07.000Z,1.0,6,5,35,0,0.04999999999999999
10869,1601138214009733120,  GOTY Elden Ring  oui ,2022-12-09T08:54:32.000Z,1.0,0,0,4,0,0.0
10910,1601137718599512064,POV  Elden Ring is about to win GOTY at  clip belongs to  ,2022-12-09T08:52:34.000Z,1.0,0,0,1,1,0.8
10913,1601137667508699136,ELDEN RING has won Game of the Year at,2022-12-09T08:52:22.000Z,1.0,0,0,2,0,-0.4
10950,1601136982402666496,In the end it was the battle of two giants God of War Ragnark and Elden Ring  Do you agree with lifting the award for Game of The Year at  ,2022-12-09T08:49:38.000Z,1.0,0,0,3,0,-0.4
10953,1601136884373389312,I turned off right before GOTY was announced so I didn t see the guy simply canter onto the stage and shout out  reformed orthodox rabbi  Bill Clinton  FFS  the fact that he said it right after Elden Ring got GOTY made it sound like a boss tag  Pretty funny ,2022-12-09T08:49:15.000Z,1.0,0,1,1,0,0.18163265306122447
10971,1601136484270346240,The prize distribution was not fair  giving all the important prizes to the Elden ringThis year s show was disappointing,2022-12-09T08:47:40.000Z,1.0,0,0,0,0,-0.18333333333333332
10974,1601136349704486912,We all knew Elden Ring was winning  but why did I have to scroll so much until I saw something about Judas    Looks incredible,2022-12-09T08:47:08.000Z,1.0,0,2,4,0,0.5333333333333333
11004,1601135805506154496,  But what s for sure for now is that fuck that kid  I m glad he got arrested  and I feel extremely bad for Hidetaka Miyazaki  amp  From Software  For their moment of winning Game of the Year with Elden Ring being ruined by this little twert ,2022-12-09T08:44:58.000Z,1.0,0,0,0,0,-0.02678571428571427
11011,1601135764313878529,Congratulations to Elden Ring for winning the,2022-12-09T08:44:48.000Z,1.0,0,0,0,0,0.5
11015,1601135651356753920,I had no doubts  Elden Ring on top,2022-12-09T08:44:21.000Z,1.0,0,0,0,0,0.5
11019,1601135615239520257,Catching up with and stoked to see Hades and Death Stranding announced  as well as GoW Ragnarok s incredible soundtrack getting due recognition  Elden Ring s triumph was expected and absolutely justified  too   it s my GOTY too,2022-12-09T08:44:12.000Z,1.0,0,1,9,0,0.33499999999999996
11057,1601134843169210368,ELDEN RING GAME OF THE YEAR AS IT SHOULD BE SHEEESH,2022-12-09T08:41:08.000Z,1.0,0,0,0,0,-0.4
11062,1601134765809491969,Just finished streaming  JUDAS  DIABLO  BALDURS  BANISHERS  SF6  TEKKEN  STAR WARS LOOK INCREDIBLE BATMAN IN SS YES  FF16 FIRST FF I GET HARD FOR DS2 GOTTA BEAT DS1 NOW CRIME BOSS IS MY  S DREAM  ELDEN RING CROWNED DESERVEDLY  AL PACINO 9 10,2022-12-09T08:40:50.000Z,1.0,0,4,9,0,0.28611111111111104
11083,1601134458325078017,The reveals at were pretty damn good this year  Not all but some  It was a solid show overall  and better than last time from how it was put together Congrats to Elden Ring on getting GOTY ,2022-12-09T08:39:37.000Z,1.0,0,0,3,0,0.24166666666666667
11105,1601133958099390464,Congratulations to FromSoftware and Elden Ring on winning Game of the Year at   Come forth  warriors  and walk the path of championsThanks to everyone who worked so hard to create an unforgettable year of gaming,2022-12-09T08:37:37.000Z,1.0,1,1,1,0,0.15208333333333335
11109,1601133890412097537,Elden Ring game of the year  no surprise there without a doubt one of the best in the last decade too  Well done guys,2022-12-09T08:37:21.000Z,1.0,0,0,0,0,0.19999999999999998
11124,1601133743540142080,Elden Ring wins Game of the Year at  ,2022-12-09T08:36:46.000Z,1.0,0,0,0,0,-0.05000000000000002
11125,1601133732760813568,Elden Ring wins Game of the Year at,2022-12-09T08:36:44.000Z,1.0,0,0,0,0,-0.05000000000000002
11128,1601133706881929218,If you played beaten both God of War and Elden Ring  then you would know without a doubt Elden Ring was the more impressive game Overall and deserved to win GOTY over Ragnarok  Even with Ragnarok having recency bias too,2022-12-09T08:36:38.000Z,2.0,0,0,0,0,0.38
11144,1601133464929308673,Elden Ring GOTY  ,2022-12-09T08:35:40.000Z,1.0,0,0,0,0,0.0
11145,1601133453147508739,Results of The Game Awards    Game of the Year  Elden RingFull news ,2022-12-09T08:35:37.000Z,1.0,0,0,1,0,-0.4
11156,1601133258141757441,If it were an  Animated movie with ps5 controller prompts of the year  award  God of War would smash it But it is Game of the year and Elden ring is clear,2022-12-09T08:34:51.000Z,1.0,0,0,0,0,-0.15
11157,1601133249001967616,That s cool  congrats to Elden Ring for the game of the year  Still for me  God of War Ragnarok will always be that ,2022-12-09T08:34:48.000Z,1.0,0,0,0,0,-0.025000000000000022
11165,1601133120367251457,Let s goooo Elden Ring is the game of the year    A beautiful game indeed,2022-12-09T08:34:18.000Z,1.0,0,1,2,0,0.016666666666666646
11196,1601132328599752704,Elden Ring winning Goty is based,2022-12-09T08:31:09.000Z,1.0,1,2,1,0,0.5
11236,1601131577508909056,Elden Ring Wins GOTY ,2022-12-09T08:28:10.000Z,1.0,0,0,0,0,0.3
11238,1601131476997017601,Elden Ring is great  but was spectacular from every possible aspect  storytelling  gameplay  pace  music  acting  fun  graphics   it takes my vote for,2022-12-09T08:27:46.000Z,1.0,1,0,1,1,0.33999999999999997
11265,1601130751809884161,For celebrat Elden ring win Game of the year   One of Thai Noodle restaurant announce   show evidence as you finish the game and you can eat one of the menu for Free   ,2022-12-09T08:24:53.000Z,1.0,0,0,2,0,0.1
11277,1601130543143608322,Elden ring goty,2022-12-09T08:24:03.000Z,1.0,0,0,0,0,0.0
